variable,api,year,month,date,valor,periodo
INPP finales,v_inpp_finales,2022,1,2022-01-01,114.018779160725,Ene 2022
INPP finales,v_inpp_finales,2022,2,2022-02-01,114.942921762429,Feb 2022
INPP finales,v_inpp_finales,2022,3,2022-03-01,116.393328910123,Mar 2022
INPP finales,v_inpp_finales,2022,4,2022-04-01,117.144796571504,Abr 2022
INPP finales,v_inpp_finales,2022,5,2022-05-01,117.795517248213,May 2022
INPP finales,v_inpp_finales,2022,6,2022-06-01,118.482868026055,Jun 2022
INPP finales,v_inpp_finales,2022,7,2022-07-01,119.434976629533,Jul 2022
INPP finales,v_inpp_finales,2022,8,2022-08-01,119.499183231018,Ago 2022
INPP finales,v_inpp_finales,2022,9,2022-09-01,119.601473762565,Sep 2022
INPP finales,v_inpp_finales,2022,10,2022-10-01,119.772705128528,Oct 2022
INPP finales,v_inpp_finales,2022,11,2022-11-01,119.636420289567,Nov 2022
INPP finales,v_inpp_finales,2022,12,2022-12-01,120.109065827766,Dic 2022
INPP finales,v_inpp_finales,2023,1,2023-01-01,120.780674785258,Ene 2023
INPP finales,v_inpp_finales,2023,2,2023-02-01,120.968635989184,Feb 2023
INPP finales,v_inpp_finales,2023,3,2023-03-01,121.638263697397,Mar 2023
INPP finales,v_inpp_finales,2023,4,2023-04-01,121.477852510346,Abr 2023
INPP finales,v_inpp_finales,2023,5,2023-05-01,121.253442246595,May 2023
INPP finales,v_inpp_finales,2023,6,2023-06-01,121.069950741923,Jun 2023
INPP finales,v_inpp_finales,2023,7,2023-07-01,121.263233093828,Jul 2023
INPP finales,v_inpp_finales,2023,8,2023-08-01,121.501806750972,Ago 2023
INPP finales,v_inpp_finales,2023,9,2023-09-01,121.926415476683,Sep 2023
INPP finales,v_inpp_finales,2023,10,2023-10-01,122.787264077123,Oct 2023
INPP finales,v_inpp_finales,2023,11,2023-11-01,122.809425342674,Nov 2023
INPP finales,v_inpp_finales,2023,12,2023-12-01,122.990564142744,Dic 2023
INPP finales,v_inpp_finales,2024,1,2024-01-01,123.403493117348,Ene 2024
INPP finales,v_inpp_finales,2024,2,2024-02-01,123.834074582484,Feb 2024
INPP finales,v_inpp_finales,2024,3,2024-03-01,124.493045925936,Mar 2024
INPP finales,v_inpp_finales,2024,4,2024-04-01,124.809482718117,Abr 2024
INPP finales,v_inpp_finales,2024,5,2024-05-01,125.338187654137,May 2024
INPP finales,v_inpp_finales,2024,6,2024-06-01,126.912884657618,Jun 2024
INPP finales,v_inpp_finales,2024,7,2024-07-01,127.644414798724,Jul 2024
INPP finales,v_inpp_finales,2024,8,2024-08-01,128.115778256512,Ago 2024
INPP finales,v_inpp_finales,2024,9,2024-09-01,129.174099610898,Sep 2024
INPP finales,v_inpp_finales,2024,10,2024-10-01,129.643610364628,Oct 2024
INPP finales,v_inpp_finales,2024,11,2024-11-01,130.84921344324,Nov 2024
INPP finales,v_inpp_finales,2024,12,2024-12-01,131.622267897201,Dic 2024
INPP finales,v_inpp_finales,2025,1,2025-01-01,132.022460659255,Ene 2025
INPP finales,v_inpp_finales,2025,2,2025-02-01,132.892531263769,Feb 2025
INPP finales,v_inpp_finales,2025,3,2025-03-01,133.305845835189,Mar 2025
INPP finales,v_inpp_finales,2025,4,2025-04-01,133.733996677324,Abr 2025
INPP finales,v_inpp_finales,2025,5,2025-05-01,133.55940520331,May 2025
INPP finales,v_inpp_finales,2025,6,2025-06-01,133.29884432613,Jun 2025
INPP finales,v_inpp_finales,2025,7,2025-07-01,133.057207115667,Jul 2025
INPP finales,v_inpp_finales,2025,8,2025-08-01,132.866018753702,Ago 2025
INPP finales,v_inpp_finales,2025,9,2025-09-01,133.261362059289,Sep 2025
INPP finales,v_inpp_finales,2025,10,2025-10-01,133.861901398697,Oct 2025
INPP finales,v_inpp_finales,2025,11,2025-11-01,134.511668287782,Nov 2025
INPP finales,v_inpp_finales,2025,12,2025-12-01,135.222072250898,Dic 2025
INPP finales,v_inpp_finales,2026,1,2026-01-01,135.259719968639,Ene 2026
INPP intermedios,v_inpp_intermedios,2018,1,2018-01-01,93.730267979108,Ene 2018
INPP intermedios,v_inpp_intermedios,2018,2,2018-02-01,94.561185215001,Feb 2018
INPP intermedios,v_inpp_intermedios,2018,3,2018-03-01,94.987895039383,Mar 2018
INPP intermedios,v_inpp_intermedios,2018,4,2018-04-01,95.024171845118,Abr 2018
INPP intermedios,v_inpp_intermedios,2018,5,2018-05-01,96.885246945502,May 2018
INPP intermedios,v_inpp_intermedios,2018,6,2018-06-01,97.887723516646,Jun 2018
INPP intermedios,v_inpp_intermedios,2018,7,2018-07-01,97.184656579499,Jul 2018
INPP intermedios,v_inpp_intermedios,2018,8,2018-08-01,97.002529137091,Ago 2018
INPP intermedios,v_inpp_intermedios,2018,9,2018-09-01,97.603278167773,Sep 2018
INPP intermedios,v_inpp_intermedios,2018,10,2018-10-01,98.05613746761,Oct 2018
INPP intermedios,v_inpp_intermedios,2018,11,2018-11-01,99.389110783083,Nov 2018
INPP intermedios,v_inpp_intermedios,2018,12,2018-12-01,99.385525841957,Dic 2018
INPP intermedios,v_inpp_intermedios,2019,1,2019-01-01,98.807604623741,Ene 2019
INPP intermedios,v_inpp_intermedios,2019,2,2019-02-01,98.824346984429,Feb 2019
INPP intermedios,v_inpp_intermedios,2019,3,2019-03-01,98.876387806103,Mar 2019
INPP intermedios,v_inpp_intermedios,2019,4,2019-04-01,99.283064028828,Abr 2019
INPP intermedios,v_inpp_intermedios,2019,5,2019-05-01,99.465071248792,May 2019
INPP intermedios,v_inpp_intermedios,2019,6,2019-06-01,99.621692440881,Jun 2019
INPP intermedios,v_inpp_intermedios,2019,7,2019-07-01,100,Jul 2019
INPP intermedios,v_inpp_intermedios,2019,8,2019-08-01,98.127504138779,Ago 2019
INPP intermedios,v_inpp_intermedios,2019,9,2019-09-01,98.706085310436,Sep 2019
INPP intermedios,v_inpp_intermedios,2019,10,2019-10-01,98.101899788532,Oct 2019
INPP intermedios,v_inpp_intermedios,2019,11,2019-11-01,98.127726781011,Nov 2019
INPP intermedios,v_inpp_intermedios,2019,12,2019-12-01,98.322059644767,Dic 2019
INPP intermedios,v_inpp_intermedios,2020,1,2020-01-01,97.996210452678,Ene 2020
INPP intermedios,v_inpp_intermedios,2020,2,2020-02-01,98.471158554526,Feb 2020
INPP intermedios,v_inpp_intermedios,2020,3,2020-03-01,100.137512579889,Mar 2020
INPP intermedios,v_inpp_intermedios,2020,4,2020-04-01,101.714337438417,Abr 2020
INPP intermedios,v_inpp_intermedios,2020,5,2020-05-01,100.908712534063,May 2020
INPP intermedios,v_inpp_intermedios,2020,6,2020-06-01,100.796712163617,Jun 2020
INPP intermedios,v_inpp_intermedios,2020,7,2020-07-01,102.150394732306,Jul 2020
INPP intermedios,v_inpp_intermedios,2020,8,2020-08-01,102.935444712802,Ago 2020
INPP intermedios,v_inpp_intermedios,2020,9,2020-09-01,102.322212580292,Sep 2020
INPP intermedios,v_inpp_intermedios,2020,10,2020-10-01,102.223432614726,Oct 2020
INPP intermedios,v_inpp_intermedios,2020,11,2020-11-01,102.185944863603,Nov 2020
INPP intermedios,v_inpp_intermedios,2020,12,2020-12-01,102.626306833902,Dic 2020
INPP intermedios,v_inpp_intermedios,2021,1,2021-01-01,103.779546779171,Ene 2021
INPP intermedios,v_inpp_intermedios,2021,2,2021-02-01,105.406352044966,Feb 2021
INPP intermedios,v_inpp_intermedios,2021,3,2021-03-01,106.84728260069,Mar 2021
INPP intermedios,v_inpp_intermedios,2021,4,2021-04-01,107.64203596286,Abr 2021
INPP intermedios,v_inpp_intermedios,2021,5,2021-05-01,108.75711593135,May 2021
INPP intermedios,v_inpp_intermedios,2021,6,2021-06-01,109.40366410979,Jun 2021
INPP intermedios,v_inpp_intermedios,2021,7,2021-07-01,110.019244357257,Jul 2021
INPP intermedios,v_inpp_intermedios,2021,8,2021-08-01,110.499601962974,Ago 2021
INPP intermedios,v_inpp_intermedios,2021,9,2021-09-01,110.803348158421,Sep 2021
INPP intermedios,v_inpp_intermedios,2021,10,2021-10-01,112.562953213678,Oct 2021
INPP intermedios,v_inpp_intermedios,2021,11,2021-11-01,113.829162072412,Nov 2021
INPP intermedios,v_inpp_intermedios,2021,12,2021-12-01,114.531631011718,Dic 2021
INPP intermedios,v_inpp_intermedios,2022,1,2022-01-01,115.096997156027,Ene 2022
INPP intermedios,v_inpp_intermedios,2022,2,2022-02-01,116.819844731589,Feb 2022
INPP intermedios,v_inpp_intermedios,2022,3,2022-03-01,118.066028976908,Mar 2022
INPP intermedios,v_inpp_intermedios,2022,4,2022-04-01,118.971618607983,Abr 2022
INPP intermedios,v_inpp_intermedios,2022,5,2022-05-01,120.281300347098,May 2022
INPP intermedios,v_inpp_intermedios,2022,6,2022-06-01,121.467739278286,Jun 2022
INPP intermedios,v_inpp_intermedios,2022,7,2022-07-01,121.42378986975,Jul 2022
INPP intermedios,v_inpp_intermedios,2022,8,2022-08-01,121.721229055228,Ago 2022
INPP intermedios,v_inpp_intermedios,2022,9,2022-09-01,121.200616748351,Sep 2022
INPP intermedios,v_inpp_intermedios,2022,10,2022-10-01,120.129346194045,Oct 2022
INPP intermedios,v_inpp_intermedios,2022,11,2022-11-01,119.75544496138,Nov 2022
INPP intermedios,v_inpp_intermedios,2022,12,2022-12-01,119.939415855377,Dic 2022
INPP intermedios,v_inpp_intermedios,2023,1,2023-01-01,120.756608420494,Ene 2023
INPP intermedios,v_inpp_intermedios,2023,2,2023-02-01,120.432561131541,Feb 2023
INPP intermedios,v_inpp_intermedios,2023,3,2023-03-01,120.290573435771,Mar 2023
INPP intermedios,v_inpp_intermedios,2023,4,2023-04-01,120.64877322467,Abr 2023
INPP intermedios,v_inpp_intermedios,2023,5,2023-05-01,120.206838320941,May 2023
INPP intermedios,v_inpp_intermedios,2023,6,2023-06-01,119.600920584169,Jun 2023
INPP intermedios,v_inpp_intermedios,2023,7,2023-07-01,119.747980789276,Jul 2023
INPP intermedios,v_inpp_intermedios,2023,8,2023-08-01,120.40548199818,Ago 2023
INPP intermedios,v_inpp_intermedios,2023,9,2023-09-01,119.82663320048,Sep 2023
INPP intermedios,v_inpp_intermedios,2023,10,2023-10-01,119.176346111175,Oct 2023
INPP intermedios,v_inpp_intermedios,2023,11,2023-11-01,119.035154922603,Nov 2023
INPP intermedios,v_inpp_intermedios,2023,12,2023-12-01,118.419646123648,Dic 2023
INPP intermedios,v_inpp_intermedios,2024,1,2024-01-01,119.19017076186,Ene 2024
INPP intermedios,v_inpp_intermedios,2024,2,2024-02-01,119.494941148831,Feb 2024
INPP intermedios,v_inpp_intermedios,2024,3,2024-03-01,121.187747544949,Mar 2024
INPP intermedios,v_inpp_intermedios,2024,4,2024-04-01,122.674094598321,Abr 2024
INPP intermedios,v_inpp_intermedios,2024,5,2024-05-01,123.625632182603,May 2024
INPP intermedios,v_inpp_intermedios,2024,6,2024-06-01,125.310227199637,Jun 2024
INPP intermedios,v_inpp_intermedios,2024,7,2024-07-01,126.328022897311,Jul 2024
INPP intermedios,v_inpp_intermedios,2024,8,2024-08-01,124.990330349581,Ago 2024
INPP intermedios,v_inpp_intermedios,2024,9,2024-09-01,125.035374314026,Sep 2024
INPP intermedios,v_inpp_intermedios,2024,10,2024-10-01,125.566281404481,Oct 2024
INPP intermedios,v_inpp_intermedios,2024,11,2024-11-01,126.762009838825,Nov 2024
INPP intermedios,v_inpp_intermedios,2024,12,2024-12-01,128.484867925696,Dic 2024
INPP intermedios,v_inpp_intermedios,2025,1,2025-01-01,130.291002545208,Ene 2025
INPP intermedios,v_inpp_intermedios,2025,2,2025-02-01,130.901013808226,Feb 2025
INPP intermedios,v_inpp_intermedios,2025,3,2025-03-01,130.932979686297,Mar 2025
INPP intermedios,v_inpp_intermedios,2025,4,2025-04-01,131.440480533107,Abr 2025
INPP intermedios,v_inpp_intermedios,2025,5,2025-05-01,132.836348905438,May 2025
INPP intermedios,v_inpp_intermedios,2025,6,2025-06-01,132.347028246024,Jun 2025
INPP intermedios,v_inpp_intermedios,2025,7,2025-07-01,130.82605345019,Jul 2025
INPP intermedios,v_inpp_intermedios,2025,8,2025-08-01,129.827528282297,Ago 2025
INPP intermedios,v_inpp_intermedios,2025,9,2025-09-01,129.994342332622,Sep 2025
INPP intermedios,v_inpp_intermedios,2025,10,2025-10-01,130.413846519005,Oct 2025
INPP intermedios,v_inpp_intermedios,2025,11,2025-11-01,130.568957321678,Nov 2025
INPP intermedios,v_inpp_intermedios,2025,12,2025-12-01,131.375500750436,Dic 2025
INPP intermedios,v_inpp_intermedios,2026,1,2026-01-01,131.948916027391,Ene 2026
Área Met. de la CDMX,v_ciudad_870982,2018,1,2018-01-01,97.980057188943,Ene 2018
Área Met. de la CDMX,v_ciudad_870982,2018,2,2018-02-01,98.359117237334,Feb 2018
Área Met. de la CDMX,v_ciudad_870982,2018,3,2018-03-01,98.726446220397,Mar 2018
Área Met. de la CDMX,v_ciudad_870982,2018,4,2018-04-01,98.604003226043,Abr 2018
Área Met. de la CDMX,v_ciudad_870982,2018,5,2018-05-01,99.027787960994,May 2018
Área Met. de la CDMX,v_ciudad_870982,2018,6,2018-06-01,99.472835251851,Jun 2018
Área Met. de la CDMX,v_ciudad_870982,2018,7,2018-07-01,99.947210206027,Jul 2018
Área Met. de la CDMX,v_ciudad_870982,2018,8,2018-08-01,100.519,Ago 2018
Área Met. de la CDMX,v_ciudad_870982,2018,9,2018-09-01,100.831,Sep 2018
Área Met. de la CDMX,v_ciudad_870982,2018,10,2018-10-01,101.157,Oct 2018
Área Met. de la CDMX,v_ciudad_870982,2018,11,2018-11-01,101.688,Nov 2018
Área Met. de la CDMX,v_ciudad_870982,2018,12,2018-12-01,102.585,Dic 2018
Área Met. de la CDMX,v_ciudad_870982,2019,1,2019-01-01,102.653,Ene 2019
Área Met. de la CDMX,v_ciudad_870982,2019,2,2019-02-01,102.513,Feb 2019
Área Met. de la CDMX,v_ciudad_870982,2019,3,2019-03-01,102.859,Mar 2019
Área Met. de la CDMX,v_ciudad_870982,2019,4,2019-04-01,103.291,Abr 2019
Área Met. de la CDMX,v_ciudad_870982,2019,5,2019-05-01,103.523,May 2019
Área Met. de la CDMX,v_ciudad_870982,2019,6,2019-06-01,103.741,Jun 2019
Área Met. de la CDMX,v_ciudad_870982,2019,7,2019-07-01,104.079,Jul 2019
Área Met. de la CDMX,v_ciudad_870982,2019,8,2019-08-01,103.817,Ago 2019
Área Met. de la CDMX,v_ciudad_870982,2019,9,2019-09-01,104.134,Sep 2019
Área Met. de la CDMX,v_ciudad_870982,2019,10,2019-10-01,104.372,Oct 2019
Área Met. de la CDMX,v_ciudad_870982,2019,11,2019-11-01,104.952,Nov 2019
Área Met. de la CDMX,v_ciudad_870982,2019,12,2019-12-01,105.659,Dic 2019
Área Met. de la CDMX,v_ciudad_870982,2020,1,2020-01-01,106.06,Ene 2020
Área Met. de la CDMX,v_ciudad_870982,2020,2,2020-02-01,106.725,Feb 2020
Área Met. de la CDMX,v_ciudad_870982,2020,3,2020-03-01,106.702,Mar 2020
Área Met. de la CDMX,v_ciudad_870982,2020,4,2020-04-01,105.869,Abr 2020
Área Met. de la CDMX,v_ciudad_870982,2020,5,2020-05-01,106.604,May 2020
Área Met. de la CDMX,v_ciudad_870982,2020,6,2020-06-01,106.896,Jun 2020
Área Met. de la CDMX,v_ciudad_870982,2020,7,2020-07-01,107.501,Jul 2020
Área Met. de la CDMX,v_ciudad_870982,2020,8,2020-08-01,107.828,Ago 2020
Área Met. de la CDMX,v_ciudad_870982,2020,9,2020-09-01,108.142,Sep 2020
Área Met. de la CDMX,v_ciudad_870982,2020,10,2020-10-01,108.553,Oct 2020
Área Met. de la CDMX,v_ciudad_870982,2020,11,2020-11-01,108.217,Nov 2020
Área Met. de la CDMX,v_ciudad_870982,2020,12,2020-12-01,108.655,Dic 2020
Área Met. de la CDMX,v_ciudad_870982,2021,1,2021-01-01,109.47,Ene 2021
Área Met. de la CDMX,v_ciudad_870982,2021,2,2021-02-01,110.016,Feb 2021
Área Met. de la CDMX,v_ciudad_870982,2021,3,2021-03-01,111.007,Mar 2021
Área Met. de la CDMX,v_ciudad_870982,2021,4,2021-04-01,111.581,Abr 2021
Área Met. de la CDMX,v_ciudad_870982,2021,5,2021-05-01,112.349,May 2021
Área Met. de la CDMX,v_ciudad_870982,2021,6,2021-06-01,112.811,Jun 2021
Área Met. de la CDMX,v_ciudad_870982,2021,7,2021-07-01,113.166,Jul 2021
Área Met. de la CDMX,v_ciudad_870982,2021,8,2021-08-01,113.038,Ago 2021
Área Met. de la CDMX,v_ciudad_870982,2021,9,2021-09-01,113.659,Sep 2021
Área Met. de la CDMX,v_ciudad_870982,2021,10,2021-10-01,114.073,Oct 2021
Área Met. de la CDMX,v_ciudad_870982,2021,11,2021-11-01,115.219,Nov 2021
Área Met. de la CDMX,v_ciudad_870982,2021,12,2021-12-01,115.706,Dic 2021
Área Met. de la CDMX,v_ciudad_870982,2022,1,2022-01-01,116.337,Ene 2022
Área Met. de la CDMX,v_ciudad_870982,2022,2,2022-02-01,117.142,Feb 2022
Área Met. de la CDMX,v_ciudad_870982,2022,3,2022-03-01,118.041,Mar 2022
Área Met. de la CDMX,v_ciudad_870982,2022,4,2022-04-01,118.728,Abr 2022
Área Met. de la CDMX,v_ciudad_870982,2022,5,2022-05-01,119.127,May 2022
Área Met. de la CDMX,v_ciudad_870982,2022,6,2022-06-01,120.37,Jun 2022
Área Met. de la CDMX,v_ciudad_870982,2022,7,2022-07-01,121.11,Jul 2022
Área Met. de la CDMX,v_ciudad_870982,2022,8,2022-08-01,121.672,Ago 2022
Área Met. de la CDMX,v_ciudad_870982,2022,9,2022-09-01,122.416,Sep 2022
Área Met. de la CDMX,v_ciudad_870982,2022,10,2022-10-01,122.748,Oct 2022
Área Met. de la CDMX,v_ciudad_870982,2022,11,2022-11-01,122.944,Nov 2022
Área Met. de la CDMX,v_ciudad_870982,2022,12,2022-12-01,123.444,Dic 2022
Área Met. de la CDMX,v_ciudad_870982,2023,1,2023-01-01,124.251,Ene 2023
Área Met. de la CDMX,v_ciudad_870982,2023,2,2023-02-01,124.892,Feb 2023
Área Met. de la CDMX,v_ciudad_870982,2023,3,2023-03-01,125.125,Mar 2023
Área Met. de la CDMX,v_ciudad_870982,2023,4,2023-04-01,125.605,Abr 2023
Área Met. de la CDMX,v_ciudad_870982,2023,5,2023-05-01,125.731,May 2023
Área Met. de la CDMX,v_ciudad_870982,2023,6,2023-06-01,125.893,Jun 2023
Área Met. de la CDMX,v_ciudad_870982,2023,7,2023-07-01,126.513,Jul 2023
Área Met. de la CDMX,v_ciudad_870982,2023,8,2023-08-01,127.119,Ago 2023
Área Met. de la CDMX,v_ciudad_870982,2023,9,2023-09-01,127.603,Sep 2023
Área Met. de la CDMX,v_ciudad_870982,2023,10,2023-10-01,127.454,Oct 2023
Área Met. de la CDMX,v_ciudad_870982,2023,11,2023-11-01,127.882,Nov 2023
Área Met. de la CDMX,v_ciudad_870982,2023,12,2023-12-01,129.095,Dic 2023
Área Met. de la CDMX,v_ciudad_870982,2024,1,2024-01-01,130.258,Ene 2024
Área Met. de la CDMX,v_ciudad_870982,2024,2,2024-02-01,129.899,Feb 2024
Área Met. de la CDMX,v_ciudad_870982,2024,3,2024-03-01,130.311,Mar 2024
Área Met. de la CDMX,v_ciudad_870982,2024,4,2024-04-01,131.117,Abr 2024
Área Met. de la CDMX,v_ciudad_870982,2024,5,2024-05-01,131.301,May 2024
Área Met. de la CDMX,v_ciudad_870982,2024,6,2024-06-01,132.072,Jun 2024
Área Met. de la CDMX,v_ciudad_870982,2024,7,2024-07-01,133.35,Jul 2024
Área Met. de la CDMX,v_ciudad_870982,2024,8,2024-08-01,133.139,Ago 2024
Área Met. de la CDMX,v_ciudad_870982,2024,9,2024-09-01,133.143,Sep 2024
Área Met. de la CDMX,v_ciudad_870982,2024,10,2024-10-01,133.518,Oct 2024
Área Met. de la CDMX,v_ciudad_870982,2024,11,2024-11-01,133.511,Nov 2024
Área Met. de la CDMX,v_ciudad_870982,2024,12,2024-12-01,134.107,Dic 2024
Área Met. de la CDMX,v_ciudad_870982,2025,1,2025-01-01,134.472,Ene 2025
Área Met. de la CDMX,v_ciudad_870982,2025,2,2025-02-01,135.011,Feb 2025
Área Met. de la CDMX,v_ciudad_870982,2025,3,2025-03-01,135.449,Mar 2025
Área Met. de la CDMX,v_ciudad_870982,2025,4,2025-04-01,136.145,Abr 2025
Área Met. de la CDMX,v_ciudad_870982,2025,5,2025-05-01,137.097,May 2025
Área Met. de la CDMX,v_ciudad_870982,2025,6,2025-06-01,137.511,Jun 2025
Área Met. de la CDMX,v_ciudad_870982,2025,7,2025-07-01,137.836,Jul 2025
Área Met. de la CDMX,v_ciudad_870982,2025,8,2025-08-01,137.817,Ago 2025
Área Met. de la CDMX,v_ciudad_870982,2025,9,2025-09-01,138.371,Sep 2025
Área Met. de la CDMX,v_ciudad_870982,2025,10,2025-10-01,138.514,Oct 2025
Área Met. de la CDMX,v_ciudad_870982,2025,11,2025-11-01,139.597,Nov 2025
Área Met. de la CDMX,v_ciudad_870982,2025,12,2025-12-01,139.981,Dic 2025
Área Met. de la CDMX,v_ciudad_870982,2026,1,2026-01-01,140.349,Ene 2026
"Acapulco, Gro.",v_ciudad_871518,2018,1,2018-01-01,98.528469913691,Ene 2018
"Acapulco, Gro.",v_ciudad_871518,2018,2,2018-02-01,98.66723596328,Feb 2018
"Acapulco, Gro.",v_ciudad_871518,2018,3,2018-03-01,99.208576046845,Mar 2018
"Acapulco, Gro.",v_ciudad_871518,2018,4,2018-04-01,98.830400439172,Abr 2018
"Acapulco, Gro.",v_ciudad_871518,2018,5,2018-05-01,99.06371039068,May 2018
"Acapulco, Gro.",v_ciudad_871518,2018,6,2018-06-01,99.351154350544,Jun 2018
"Acapulco, Gro.",v_ciudad_871518,2018,7,2018-07-01,99.929092073561,Jul 2018
"Acapulco, Gro.",v_ciudad_871518,2018,8,2018-08-01,100.694,Ago 2018
"Acapulco, Gro.",v_ciudad_871518,2018,9,2018-09-01,100.921,Sep 2018
"Acapulco, Gro.",v_ciudad_871518,2018,10,2018-10-01,101.488,Oct 2018
"Acapulco, Gro.",v_ciudad_871518,2018,11,2018-11-01,102.145,Nov 2018
"Acapulco, Gro.",v_ciudad_871518,2018,12,2018-12-01,103.068,Dic 2018
"Acapulco, Gro.",v_ciudad_871518,2019,1,2019-01-01,104.669,Ene 2019
"Acapulco, Gro.",v_ciudad_871518,2019,2,2019-02-01,104.136,Feb 2019
"Acapulco, Gro.",v_ciudad_871518,2019,3,2019-03-01,103.991,Mar 2019
"Acapulco, Gro.",v_ciudad_871518,2019,4,2019-04-01,104.21,Abr 2019
"Acapulco, Gro.",v_ciudad_871518,2019,5,2019-05-01,104.575,May 2019
"Acapulco, Gro.",v_ciudad_871518,2019,6,2019-06-01,104.452,Jun 2019
"Acapulco, Gro.",v_ciudad_871518,2019,7,2019-07-01,105.02,Jul 2019
"Acapulco, Gro.",v_ciudad_871518,2019,8,2019-08-01,104.465,Ago 2019
"Acapulco, Gro.",v_ciudad_871518,2019,9,2019-09-01,104.682,Sep 2019
"Acapulco, Gro.",v_ciudad_871518,2019,10,2019-10-01,105.188,Oct 2019
"Acapulco, Gro.",v_ciudad_871518,2019,11,2019-11-01,105.69,Nov 2019
